description,developer,early_access,game_id,orig_price,percent_pos,price,publisher,release_date,tag_list,title,total_reviews,vr_only,vr_pcinput,vr_supported
"A dungeon crawler shooter where enemies won't move or attack you while you're standing still. Use your tactical skills to avoid being surrounded by the robots as you unfold a rich story full of love, hate and machines!",Haruneko Entertainment,False,1389750,,90,$5.79 USD,Haruneko Entertainment,"25 Sep, 2020","Anime,Action,Female Protagonist,Arcade,Shoot 'Em Up,Top-Down Shooter,Dungeon Crawler,Robots,Shooter,Top-Down,Cyberpunk,Romance,Stylized,Colorful,Sci-fi,Atmospheric,Old School,Retro,Futuristic,Dark",RoboPhobik,11,False,,False
"Spin, jump, and challenge various obstacles in an action game.",CUIWENPING,False,1419770,,N/A,$1.99 USD,CUIWENPING,"25 Sep, 2020","Casual,Action,Experimental,Runner,Quick-Time Events,Indie,Singleplayer,Simulation,Physics,Adventure,3D,2D Platformer,Intentionally Awkward Controls",JumpJumpBall,1,False,,False
"Berries Challenge is a berries hunter simulator. Here you can walk around the forest and enjoy the nature, meet different animals and, of course, gather berries.",Hede,False,1391990,$92.99,33,$4.64 USD,Hede,"26 Sep, 2020","Action,Adventure,Casual,Simulation,Action-Adventure,Experimental,Hidden Object,Walking Simulator,3D Platformer,Immersive Sim,3D,First-Person,Stylized,Nature,Survival,Open World,Singleplayer,Exploration,Collectathon,3D Vision",Berries Challenge,15,False,,False
This game isn`t rich storywise! It plays almost as much as Knights and Dungeons another game of mines.... This is also not an Idle game and battles aren`t automated. This game is about actively doing repeatable tasks to unlock new content such as new gear and new enemies.,Kadragon,False,1415870,,N/A,$2.99 USD,Kadragon,"26 Sep, 2020","Casual,JRPG,RPG,Dungeon Crawler,PvE,2D,Point & Click,Anime,Colorful,Pixel Graphics,Singleplayer,RPGMaker",Knight`s Pride,1,False,,False
"Escape Room The Seven Keys is a graphic mystery adventure where your logical reasoning will help you escape, in addition to solving different challenges.",Knightsoft Studio,False,1408200,,61,$9.99 USD,Knightsoft Studio,"11 Sep, 2020","Adventure,Casual,Puzzle,Hidden Object,Survival Horror,Puzzle Platformer,Horror,3D,Simulation,Story Rich,Singleplayer,Point & Click,First-Person,Action,Indie,Action-Adventure,Third Person",The Seven Keys: Escape Room,18,False,,False
"Welcome to the blackjack game full of characters from the Three Kingdoms. Blackjack is a card game, one of the most popular casino card games in the world.",YUANWEIZHE,False,1417250,,N/A,$1.99 USD,YUANWEIZHE,"26 Sep, 2020","Casual,Card Game,Solitaire,2D,PvE,Singleplayer",Three Kingdoms 21,1,False,,False
A multiplayer game where you play as Slimey.,Kofi-S,False,1216560,,N/A,$0.99 USD,Kofi-S,"20 Aug, 2020","Casual,Platformer,Shooter,Third-Person Shooter,3D Platformer,Realistic,Stylized,Colorful,Indie,Relaxing,Atmospheric,Physics,PvP,Multiplayer,Action,Co-op,Online Co-Op,Puzzle Platformer,Free to Play,Singleplayer",Slimey,1,False,,False
Loofy is a puzzle game. The task of which is to calculate the trajectory of the ball in such a way that it touches each of the green lines.,ANDREI MURASHKEVICH,False,1393800,,N/A,$0.99 USD,ANDREI MURASHKEVICH,"27 Sep, 2020","Puzzle,2D Platformer,2D,Logic,Physics,Singleplayer,Indie",Loofy,6,False,,False
"COCKHEAD reveals the story of a penis, a penis who made it. Experience a stunning adventure with our protagonist, enjoy fully hand-drawn graphics, original story and Big Band style jazz music. And remember that ""No one's born with balls of steel""",Yoba Games,False,1172050,,64,$6.99 USD,Yoba Games,"27 Sep, 2020","Casual,Indie,Adventure,Action,2D,Anime,Puzzle,Mature,Hentai,Simulation,Cartoony,Hand-drawn,Cartoon,Sports,Platformer,Side Scroller,Retro,Singleplayer,Psychological Horror,Multiplayer",COCKHEAD,601,False,,False
Touch the floor and you lose! Click on the falling targets and click your abilities to rack up the points. Target Practice is an easy game anyone can play.,Tyler F Smith,False,1390850,,N/A,$0.99 USD,Tyler F Smith,"27 Sep, 2020","Casual,Clicker,Idler,Retro,Score Attack,2D,Cartoon,Singleplayer,Cartoony,Stylized,Cute,Minimalist,Noir,Sniper,Point & Click,Futuristic,Relaxing,Sci-fi,Tactical,Archery",Target Practice,0,False,,False
"Choose your powerup, ball, and paddle and face off against a variety of blocks in this game inspired by Breakout!",RoadToIndieGameDev,False,1412870,,N/A,$2.99 USD,RoadToIndieGameDev,"27 Sep, 2020","Action,Arcade,2D,Singleplayer,Indie",Block Smash,0,False,,False
A zen-inducing spirograph-making experience to calm the soul while stimulating the mind.,Universe Juice,False,1418570,,100,$3.99 USD,Universe Juice,"27 Sep, 2020","Casual,Simulation,Sandbox,Experimental,Building,Immersive Sim,Programming,2D,Colorful,Minimalist,Stylized,Crafting,Singleplayer",Zen Trails,80,False,,False
• Play a rotating set of free to play casual games from many forms of game-play • Listen to hours of high-quality game music across genres • Collect games via DLC purchases to build your customized arcade experience,Layer Arcade,True,1400980,,78,Free To Play,Layer Arcade,"27 Sep, 2020","Early Access,Action,Casual,Idler,3D Platformer,FPS,Immersive Sim,Aliens,Atmospheric,Cyberpunk,Destruction,Family Friendly,Game Development,Relaxing,Sci-fi,PvE,Resource Management,Score Attack,Singleplayer,Arcade",My Neighborhood Arcade,14,False,,False
"Funanigans has 8 different party games for 2+ players! Create a room, and everyone can join and play from a web browser - on a phone, tablet, computer, etc. Features 4 drawing games, drawing on a shared canvas, 3 team-based games, word games, no max player limits, and hours of fun!",Eric Peterson,False,1386330,,N/A,$9.99 USD,Eric Peterson,"27 Sep, 2020","Party Game,Indie,Party,Multiplayer,Local Multiplayer,Funny,Casual,4 Player Local,Team-Based,Comedy,Local Co-Op,Co-op,Word Game,Logic,Singleplayer",Funanigans: Party Games,4,False,,False
"A memory game with pictures in Japanese cute & fairy theme style, rearranged from the actual board game ""Grimm Shuffle"". Easy gameplay with relax play time. Complete tutorial & Play in different difficulties Steam Achievement provided",JasonWong,False,1416700,,N/A,$0.99 USD,JasonWong,"28 Sep, 2020","Casual,Strategy,Cute,Board Game,Mystery Dungeon,Tabletop,2D,Sokoban,Solitaire,Indie,Anime,Singleplayer,Card Game,2D Platformer,Point & Click",Grimm Shuffle,0,False,,False
"indie puzzle game, where you tumbled your way to the portal, without missing the platforms.",Phantom Projekts,False,1388310,,N/A,$0.99 USD,Phantom Projekts,"24 Sep, 2020","Casual,Puzzle,Indie,2.5D,Isometric,Relaxing,Physics,Singleplayer",Tumbled,3,False,,False
Might makes right in the wild wood! The award-winning board game of asymmetrical woodland warfare comes to cross-platform digital play! Combine subtle strategy and bold daring to guide your forest faction to victory!,Dire Wolf,False,965580,,89,$32.55 USD,Dire Wolf,"24 Sep, 2020","Board Game,Tabletop,Strategy,War,Wargame,Cute,Indie,Turn-Based Strategy,Simulation,PvP,Singleplayer,Multiplayer,Touch-Friendly,Asynchronous Multiplayer,Card Game,Puzzle,Early Access,Solitaire,Top-Down,Cartoony",Root,3580,False,,False
"Speed through a gorgeous retrowave world using parkour skills and a grappling hook to scale and ride walls in this fast-paced, 3D platformer. Blast enemies, manipulate time and abuse physics to avoid falling to your death.",Blazing Stick,False,1130410,,96,$7.99 USD,Blazing Stick,"24 Sep, 2020","Indie,3D Platformer,Parkour,Fast-Paced,Action,Time Attack,First-Person,Singleplayer,Platformer,Retro,FPS,1980s,Arcade,Racing,Shooter,Precision Platformer,3D,Colorful,Minimalist,Old School",Cyber Hook,2653,False,,False
"An inadvertent brush with the mob thrusts cabdriver Tommy Angelo into the world of organized crime. Initially uneasy about falling in with the Salieri family, the rewards become too big to ignore.",Hangar 13,False,1030840,$39.99,86,$7.99 USD,Hangar 13,"24 Sep, 2020","Open World,Crime,Action,Story Rich,Singleplayer,Adventure,Sexual Content,Third-Person Shooter,Multiplayer,Remake,Violent,Third Person,Atmospheric,Shooter,Classic,Mature,Noir,Gore,Great Soundtrack,Racing",Mafia: Definitive Edition,65061,False,,False
Protect the candy from insects and earn money. Hordes of insects will try to break through the defense. Give them a hard fight,Laush Dmitriy Sergeevich,False,1413300,,85,$2.99 USD,Laush Dmitriy Sergeevich,"24 Sep, 2020","Casual,Adventure,Strategy,Tower Defense,Point & Click,Arcade,Survival,Exploration,Clicker,Turn-Based Strategy,RTS,Building,Base Building,Shooter,Wargame,Spectacle fighter,Turn-Based Tactics,Choose Your Own Adventure,Real Time Tactics,2D",Dezinsector,14,False,,False
"Crash'em Derby is a crowd-play game designed around the classic destruction derby experience. Streamers share the gameplay with their followers, interacting through chat and video.",Binx.tv,True,1379670,,80,Free To Play,Binx.tv,"24 Sep, 2020","Casual,Multiplayer,Simulation,Vehicular Combat,Destruction,PvP,Physics,Early Access,Automobile Sim,3D,Offroad",Crash'em Derby,15,False,,False
A silly physics-based puzzle game about sorting fruit with industrial machines!,The Indie Accord,False,1098480,,N/A,$7.99 USD,The Indie Accord,"24 Sep, 2020","Sandbox,Automation,Puzzle,Strategy,Building,Management,Physics,Arcade,3D,Cute,Funny,Resource Management,Relaxing,Casual,Simulation,Colorful,Family Friendly,Cartoony,Logic,Comedy",Fruit Factory,7,False,,False
Explore the Trollhunters universe and save the world as Jim Lake Jr. in this action-packed game!,WayForward,False,1344070,,78,$24.99 USD,WayForward,"24 Sep, 2020","Action,Adventure,Co-op,Local Co-Op,Multiplayer,Singleplayer,Local Multiplayer,Platformer,Side Scroller,2D,RPG,Simulation,Arcade,2D Platformer,Anime,Comedy,Fantasy,Funny,Family Friendly,Remake",Trollhunters: Defenders of Arcadia,55,False,,False
"《Sword of Shushan》is a strategic war chess game based on the holy land of Shushan and the war between ancient demons. The player will play the role of Han Yunchuan, a disciple of Shushan, who will call on the friars of Wufeng and the elite of Taihao royal family to fight against the ancient demons.",星罗云布工作室,False,1376690,,55,$9.99 USD,星罗云布工作室,"24 Sep, 2020","Strategy,Turn-Based Strategy,Strategy RPG,Turn-Based Tactics,Tactical RPG,3D,Grand Strategy,Fantasy,Third Person,Drama,Tactical,RPG,Indie,Mythology,Turn-Based Combat,Multiple Endings,Singleplayer,Choices Matter",蜀山幻剑录 Sword of Shushan,92,False,,False
Set in Launceston Tasmania's beautiful Cataract Gorge the player will adventure to find grandma's house.,Bee Creative Games,False,1323800,,N/A,$2.99 USD,Bee Creative Games,"24 Sep, 2020","Indie,Casual,Adventure,RPG,Visual Novel,2D,Singleplayer,Short,Stylized,Replay Value,Interactive Fiction,Text-Based,LGBTQ+,Story Rich,Relaxing,Fantasy,Point & Click,Design & Illustration",Petra and The Thylacine,0,False,,False
"Swordsman is a realistic sword-fighting game. Customize your warrior, battle different factions in epic arenas, and defeat powerful enemies to unlock their special boss weapons on your journey to save the world from evil.",Sinn Studio Inc.,False,1206480,,70,$19.99 USD,Sinn Studio Inc.,"25 Sep, 2020","VR,Action,Swordplay,Violent,RPG,Gore,Hack and Slash,Character Customization,Fighting,Combat,Singleplayer,First-Person,Soundtrack,Medieval,Magic,Physics,Action RPG,Realistic,Beat 'em up,Horror",Swordsman VR,571,True,,False
Use virtual reality to learn how to stretch and exercise your neck,Liam McMains,False,1290390,,N/A,$10.49 USD,Liam McMains,"30 Jun, 2020","Simulation,Medical Sim,VR,Physics,Singleplayer,360 Video,3D Vision,Science,Management,Pixel Graphics,Isometric,Relaxing,PvE,Family Friendly,Precision Platformer,Military,6DOF,FMV,Sports,Asymmetric VR",PT+,6,True,,False
"""Realm of Alters"" is a turn-based strategy card game. A clear vision of card play orders and knowing which card to sacrifice to generate resources are the keys to victory.",Realm of Alters Limited,True,1376870,,61,Free To Play,Realm of Alters Limited,"1 Feb, 2020","Early Access,Indie,Trading Card Game,eSports,Mythology,Card Battler,PvP,Card Game,Turn-Based Strategy,Strategy,2D,Lore-Rich,Fantasy,Sci-fi,Magic,Medieval,Score Attack,Singleplayer,Free to Play,Deckbuilding",Realm of Alters,57,False,,False
"Combining survival horror and static wave shooting, Propagation VR will get your adrenaline pumping as you try to survive a zombie apocalypse. Armed only with your guns and your fists, fight off terrifying zombies and other multi-species mutants. Will you get out alive?",WanadevStudio,False,1363430,,90,Free,WanadevStudio,"25 Sep, 2020","VR,Action,Horror,Zombies,Multiplayer,Gore,Free to Play,Violent,Survival,FPS,Shooter,Survival Horror,Singleplayer,First-Person,Post-apocalyptic,Co-op,Indie,Online Co-Op",Propagation VR,5459,True,,False
Prove your ability to read names next to the big red buttons! Show your ability to fight for life in a science center that is falling apart from the consequences of an insane scientific experiment!,Whale Rock Games,True,1409740,,80,$24.99 USD,Whale Rock Games,"24 Sep, 2020","Early Access,Cyberpunk,Sci-fi,Story Rich,Narration,Investigation,Exploration,Character Action Game,Hacking,Action-Adventure,3D,Action,First-Person,Puzzle,Realistic,Time Travel,Atmospheric,Comedy,Adventure,Walking Simulator",Cybernetic Fault,162,False,,False
"Harmless Demons is an experimental puzzle game, some kind of scientific/sadistic take on tamagotchi in which the player is given a mysterious creature whose behaviour he must study and understand through observations and genome exploration.",Percepied,False,1409250,,N/A,$4.99 USD,Percepied,"25 Sep, 2020","Experimental,Puzzle,Investigation,2D,Roguelite,Science,Demons,Mining,Detective,Lovecraftian,Building,Crafting,Supernatural,Resource Management,Hex Grid,Colorful,Cute,Fantasy,Magic,Psychological",Harmless Demons,3,False,,False
"Urban Survival is an open world Survival game, in a city setting. Survive the harsh elements of life on the streets. Find supplies for crafting make-shift weapons and shelters. Learn to cook using what you've got. Build a base of operations, grow your gang, and become a nomad king.",Helix Games,True,1354580,,N/A,$9.99 USD,Helix Games,"25 Sep, 2020","Real Time Tactics,City Builder,Life Sim,Survival,Open World,Base Building,Economy,Crafting,Perma Death,Physics,Action RPG,Cartoony,Action,Character Customization,First-Person,Simulation,Loot,Combat,Singleplayer,Early Access",Urban Survival,6,False,,False
"BeetleQuest is an adventure game about three beetlefriends who go on a great adventure together. Visit sunny forests, mysterious swamps, dark caves, and even a land underwater! All beautifully hand-drawn and animated, and filled with point and click goodness!",Fasold Games,False,1414300,,N/A,$6.99 USD,Fasold Games,"25 Sep, 2020","Adventure,Point & Click,Colorful,Hand-drawn,Cute,Story Rich,Visual Novel,Education,Linear,Singleplayer",BeetleQuest,1,False,,False
You are playing as the last Waifu clearing out the fallen city from Infected whose only target is you.,Konnichiwa Games,False,1359650,,80,$1.99 USD,Konnichiwa Games,"25 Sep, 2020","Action,Adventure,Anime,Shooter,Survival Horror,Zombies,Memes,Arena Shooter,Post-apocalyptic,Third-Person Shooter,3D,Survival,Third Person,Realistic,Atmospheric,Loot,Character Customization,Nudity,Combat,Sexual Content",The Last of Waifus,1107,False,,False
